,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
3616,2020021810,818 NE 112th Ter,Nashua,H,64155.0,Shoal Creek,2.0,PHONE,30436,Storm Water / Sewer,2262,16,412,Services,Storm Water / Sewer Services,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Stormwater / Sewer-Services-Call Back Request,Call Back Request,2/12/2020,1:28 PM,2,2020,RESOL,N,2/28/2020,2.0,2020.0,16.0,"818 NE 112th Ter64155
(39.297269, -94.568034)",Clay,39.297269,-94.568034,100855,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020021810
3617,2019187699,6315 Brookside Plz,Morningside,H,64113.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,8,1466,Sewer Backup / Leak,Storm Water / Sewer Sewer Backup / Leak,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Backup / Leak-In a house,In A House,11/1/2019,1:24 PM,11,2019,RESOL,Y,11/9/2019,11.0,2019.0,8.0,"6315 Brookside Plz64113
(39.0133, -94.590351)",Jackson,39.0133,-94.590351,107142,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187699
3618,2019187824,1101 W 76th St,Ward Parkway,H,64114.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,21,417,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,11/1/2019,4:36 PM,11,2019,RESOL,Y,11/22/2019,11.0,2019.0,21.0,"1101 W 76th St64114
(38.990752, -94.602324)",Jackson,38.990752,-94.602324,119977,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187824
3619,2019187600,7711 State Line Rd,Ward Parkway,H,64114.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,0,4266,Services,Storm Water / Sewer Services,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Stormwater / Sewer-Services-Call Back Request,Call Back Request,11/1/2019,10:51 AM,11,2019,RESOL,N,11/1/2019,11.0,2019.0,0.0,"7711 State Line Rd64114
(38.988437, -94.607523)",Jackson,38.988437,-94.607523,120472,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187600
3620,2020028024,8350 N Church Rd,Shoal Creek,H,64158.0,Shoal Creek,1.0,PHONE,30436,Storm Water / Sewer,2262,180,2874,Services,Storm Water / Sewer Services,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Stormwater / Sewer-Services-Service Issue / Problem,Service Issue / Problem,2/25/2020,9:45 AM,2,2020,OPEN,N,,,,,"8350 N Church Rd64158
(39.2431, -94.462419)",Clay,39.2431,-94.462419,97666,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028024
3621,2020003205,5902 Walnut St,Morningside,H,64113.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,5,2293,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,1/8/2020,12:39 PM,1,2020,RESOL,N,1/13/2020,1.0,2020.0,5.0,"5902 Walnut St64113
(39.020234, -94.58717)",Jackson,39.020234,-94.58717,106486,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003205
3622,2019174171,5611 Oak St,Western 49-63,H,64113.0,Metro,4.0,PHONE,30436,Storm Water / Sewer,2262,16,412,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,10/1/2019,2:01 PM,10,2019,RESOL,Y,10/17/2019,10.0,2019.0,16.0,"5611 Oak St64113
(39.025175, -94.582843)",Jackson,39.025175,-94.582843,144766,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174171
3623,2019207862,228 W 70th Ter,Armour Hills,H,64113.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,3,3615,Sewer Backup / Leak,Storm Water / Sewer Sewer Backup / Leak,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Backup / Leak-In a house,In A House,12/21/2019,10:42 AM,12,2019,RESOL,N,12/24/2019,12.0,2019.0,3.0,"228 W 70th Ter64113
(39.000553, -94.592805)",Jackson,39.000553,-94.592805,112020,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019207862
3624,2019207867,28 W 70th Ter,Armour Hills,H,64113.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,3,3615,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,12/21/2019,12:18 PM,12,2019,RESOL,N,12/24/2019,12.0,2019.0,3.0,"28 W 70th Ter64113
(39.000414, -94.590436)",Jackson,39.000414,-94.590436,112033,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019207867
3625,2019168015,3946 NE Prather Rd,River Forest,H,64116.0,Shoal Creek,1.0,PHONE,30436,Storm Water / Sewer,2262,29,280,Sewer Backup / Leak,Storm Water / Sewer Sewer Backup / Leak,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Backup / Leak-In a house,In A House,9/18/2019,2:12 PM,9,2019,RESOL,Y,10/17/2019,10.0,2019.0,29.0,"3946 NE Prather Rd64116
(39.166201, -94.554201)",Clay,39.166201,-94.554201,85534,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168015
3626,2019199061,7100 Wornall Rd,Ward Parkway,H,64114.0,Metro,6.0,WEB,13543,Storm Water / Sewer,2262,6,2053,Sewer Odor,Storm Water / Sewer Sewer Odor,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Odor-Outdoor,Outdoor,12/3/2019,1:17 PM,12,2019,RESOL,Y,12/9/2019,12.0,2019.0,6.0,"7100 Wornall Rd64114
(38.999149, -94.594223)",Jackson,38.999149,-94.594223,110512,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019199061
3627,2019199069,657 W 70th Ter,Armour Fields,H,64113.0,Metro,6.0,EMAIL,4068,Storm Water / Sewer,2262,7,1826,Sewer Referral,Storm Water / Sewer Sewer Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Restoration,Sewer-Sewer Referral-Restoration,Restoration,12/3/2019,1:24 PM,12,2019,RESOL,N,12/10/2019,12.0,2019.0,7.0,"657 W 70th Ter64113
(39.000503, -94.599895)",Jackson,39.000503,-94.599895,109633,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019199069
3628,2019167934,12330 N Wayne Ave,Outer Gashland-Nashua,H,64165.0,Shoal Creek,2.0,PHONE,30436,Storm Water / Sewer,2262,104,38,Sinkhole,Storm Water / Sewer Sinkhole,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sinkhole-Street,Street,9/18/2019,12:30 PM,9,2019,RESOL,Y,12/31/2019,12.0,2019.0,104.0,"12330 N Wayne Ave64165
(39.318009, -94.560582)",Clay,39.318009,-94.560582,235709,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167934
3629,2019167990,8120 NW 77th Ct,Park Forest,H,64152.0,North,2.0,PHONE,30436,Storm Water / Sewer,2262,40,144,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,9/18/2019,1:40 PM,9,2019,RESOL,Y,10/28/2019,10.0,2019.0,40.0,"8120 NW 77th Ct64152
(39.237292, -94.675657)",Platte,39.237292,-94.675657,214067,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167990
3630,2019181024,1219 Arno Rd,Romanelli West,H,64113.0,Metro,6.0,EMAIL,4068,Storm Water / Sewer,2262,8,1466,Sewer Referral,Storm Water / Sewer Sewer Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Restoration,Sewer-Sewer Referral-Restoration,Restoration,10/16/2019,5:05 PM,10,2019,RESOL,N,10/24/2019,10.0,2019.0,8.0,"1219 Arno Rd64113
(39.004053, -94.605083)",Jackson,39.004053000000006,-94.605083,109996,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019181024
3631,2019191015,3607 N Olive St,River Forest,H,64116.0,Shoal Creek,1.0,WEB,13543,Storm Water / Sewer,2262,188,9,Storm Water Referral,Storm Water / Sewer Storm Water Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Stormwater Referral-Repair,Repair,11/9/2019,8:10 PM,11,2019,RESOL,Y,5/15/2020,5.0,2020.0,188.0,"3607 N Olive St64116
(39.159502, -94.551997)",Clay,39.159502,-94.551997,85798,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019191015
3632,2019174154,5628 Charlotte St,Western 49-63,H,64110.0,Metro,4.0,WEB,13543,Storm Water / Sewer,2262,93,38,Sewer Referral,Storm Water / Sewer Sewer Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Referral-Private Line,Private Line Repair,10/1/2019,1:48 PM,10,2019,RESOL,N,1/2/2020,1.0,2020.0,93.0,"5628 Charlotte St64110
(39.024269, -94.577801)",Jackson,39.024269,-94.577801,144617,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174154
3633,2019199245,6901 Brookside Rd,Armour Hills,H,64113.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,8,1466,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,12/3/2019,4:22 PM,12,2019,RESOL,N,12/11/2019,12.0,2019.0,8.0,"6901 Brookside Rd64113
(39.0032, -94.592796)",Jackson,39.0032,-94.592796,111904,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019199245
3634,2019174106,7100 Pennsylvania Ave,Ward Parkway,H,64114.0,Metro,6.0,EMAIL,4068,Storm Water / Sewer,2262,16,412,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,10/1/2019,1:16 PM,10,2019,RESOL,Y,10/17/2019,10.0,2019.0,16.0,"7100 Pennsylvania Ave64114
(38.999573, -94.596437)",Jackson,38.999573,-94.596437,110551,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174106
3635,2020021576,5644 Oak St,Brookside Park,H,64113.0,Metro,4.0,PHONE,30436,Storm Water / Sewer,2262,13,635,Storm Water Referral,Storm Water / Sewer Storm Water Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Stormwater Referral-Investigation,Investigation,2/12/2020,8:51 AM,2,2020,RESOL,Y,2/25/2020,2.0,2020.0,13.0,"5644 Oak St64113
(39.024044, -94.583565)",Jackson,39.024044,-94.583565,144053,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020021576
3636,2019181025,1228 W 69th Ter,Romanelli West,H,64113.0,Metro,6.0,EMAIL,4068,Storm Water / Sewer,2262,12,630,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,10/16/2019,5:07 PM,10,2019,RESOL,Y,10/28/2019,10.0,2019.0,12.0,"1228 W 69th Ter64113
(39.003735, -94.60621)",Jackson,39.003735,-94.60621,110236,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019181025
3637,2019190553,7719 State Line Rd,Ward Parkway,H,64114.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,161,24,Storm Water Referral,Storm Water / Sewer Storm Water Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Stormwater Referral-Investigation,Investigation,11/8/2019,9:46 AM,11,2019,RESOL,Y,4/17/2020,4.0,2020.0,161.0,"7719 State Line Rd64114
(38.988437, -94.607523)",Jackson,38.988437,-94.607523,120472,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190553
3638,2020003770,118 NW 43rd St,Briarcliff And Claymont,H,64116.0,North,4.0,PHONE,30436,Storm Water / Sewer,2262,28,344,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,1/9/2020,11:22 AM,1,2020,RESOL,Y,2/6/2020,2.0,2020.0,28.0,"118 NW 43rd St64116
(39.172313, -94.583856)",Clay,39.172313,-94.583856,84045,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003770
3639,2019185887,7725 Ward Pkwy,Ward Parkway,H,64114.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,2,4179,Sewer Backup / Leak,Storm Water / Sewer Sewer Backup / Leak,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Backup / Leak-Outside,Outside,10/29/2019,9:13 AM,10,2019,RESOL,N,10/31/2019,10.0,2019.0,2.0,"7725 Ward Pkwy64114
(38.986742, -94.603419)",Jackson,38.986742,-94.603419,120100,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185887
3640,2019186272,1306 NW 94th Ter,Outer Gashland-Nashua,H,64155.0,North,2.0,PHONE,30436,Storm Water / Sewer,2262,3,3615,Sewer Odor,Storm Water / Sewer Sewer Odor,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Odor-Indoor,Indoor,10/29/2019,3:28 PM,10,2019,RESOL,N,11/1/2019,11.0,2019.0,3.0,"1306 NW 94th Ter64155
(39.265808, -94.597771)",Clay,39.265808,-94.597771,261163,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186272
3641,2020013762,20 W Bridlespur Ter,Bridlespur,H,64114.0,South,6.0,PHONE,30436,Storm Water / Sewer,2262,3,3615,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,1/28/2020,3:38 PM,1,2020,RESOL,N,1/31/2020,1.0,2020.0,3.0,"20 W Bridlespur Ter64114
(38.933839, -94.593724)",Jackson,38.933839,-94.593724,155076,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013762
3642,2020013372,3340 WEST COLEMAN RD,Coleman Highlands,H,64111.0,Central,4.0,PHONE,30436,Storm Water / Sewer,2262,55,85,Sewer Backup / Leak,Storm Water / Sewer Sewer Backup / Leak,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Backup / Leak-Outside,Outside,1/28/2020,10:20 AM,1,2020,RESOL,Y,3/23/2020,3.0,2020.0,55.0,"3340 WEST COLEMAN RD64111
(39.066256, -94.599197)",Jackson,39.066256,-94.599197,129522,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013372
3643,2020013984,7711 NW 69th Ter,Royal Oaks North,H,64152.0,North,2.0,PHONE,30436,Storm Water / Sewer,2262,13,635,Sewer Backup / Leak,Storm Water / Sewer Sewer Backup / Leak,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Backup / Leak-In a house,In A House,1/28/2020,9:42 PM,1,2020,RESOL,Y,2/10/2020,2.0,2020.0,13.0,"7711 NW 69th Ter64152
(39.220132, -94.670925)",Platte,39.220132,-94.670925,171218,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013984
3644,2020005615,425 Volker Blvd,Western 49-63,H,64110.0,Metro,4.0,PHONE,30436,Storm Water / Sewer,2262,7,1826,Storm Water Referral,Storm Water / Sewer Storm Water Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Restoration,Stormwater-Stormwater Referral-Restoration,Restoration Issue,1/14/2020,9:06 AM,1,2020,RESOL,N,1/21/2020,1.0,2020.0,7.0,"425 Volker Blvd64110
(39.03769, -94.581084)",Jackson,39.03769000000001,-94.581084,140363,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020005615
3645,2020005760,10722 McGee St,Bridlespur,H,64114.0,South,6.0,PHONE,30436,Storm Water / Sewer,2262,69,70,Sewer Odor,Storm Water / Sewer Sewer Odor,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Odor-Outdoor,Outdoor,1/14/2020,11:34 AM,1,2020,RESOL,Y,3/23/2020,3.0,2020.0,69.0,"10722 McGee St64114
(38.931946, -94.589048)",Jackson,38.931946,-94.589048,154965,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020005760
3646,2020005888,1100 W 76th Ter,Ward Parkway,H,64114.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,15,567,Sewer Backup / Leak,Storm Water / Sewer Sewer Backup / Leak,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Backup / Leak-In a house,In A House,1/14/2020,2:02 PM,1,2020,RESOL,Y,1/29/2020,1.0,2020.0,15.0,"1100 W 76th Ter64114
(38.990332, -94.602329)",Jackson,38.990332,-94.602329,119988,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020005888
3647,2020006145,5002 Wornall Rd,Sunset Hill,H,64112.0,Metro,4.0,EMAIL,4068,Storm Water / Sewer,2262,69,70,Services,Storm Water / Sewer Services,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Stormwater / Sewer-Services-Feedback,Feedback,1/14/2020,6:48 PM,1,2020,RESOL,Y,3/23/2020,3.0,2020.0,69.0,"5002 Wornall Rd64112
(39.037005, -94.592279)",Jackson,39.037005,-94.592279,142583,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020006145
3648,2020016170,5924 Oak St,Morningside,H,64113.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,3,3615,Sewer Backup / Leak,Storm Water / Sewer Sewer Backup / Leak,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Backup / Leak-In a house,In A House,2/1/2020,1:12 PM,2,2020,RESOL,N,2/4/2020,2.0,2020.0,3.0,"5924 Oak St64113
(39.019299, -94.583821)",Jackson,39.019299,-94.583821,106439,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016170
3649,2020016220,3509 NW 62nd Ter,Breen Hills,H,64151.0,North,2.0,WEB,13543,Storm Water / Sewer,2262,13,635,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,2/1/2020,10:59 PM,2,2020,RESOL,Y,2/14/2020,2.0,2020.0,13.0,"3509 NW 62nd Ter64151
(39.207584, -94.620645)",Platte,39.207584,-94.620645,165265,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016220
3650,2020003899,1261 NE 81st St,Ridgefield,H,64118.0,Shoal Creek,1.0,PHONE,30436,Storm Water / Sewer,2262,1,9171,Sewer Backup / Leak,Storm Water / Sewer Sewer Backup / Leak,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Backup / Leak-In a house,In A House,1/9/2020,1:57 PM,1,2020,RESOL,N,1/10/2020,1.0,2020.0,1.0,"1261 NE 81st St64118
(39.241078, -94.563624)",Clay,39.241078,-94.563624,94144,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003899
3651,2020003995,1012 W 61st Ter,Country Club District,H,64113.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,175,14,Sewer Referral,Storm Water / Sewer Sewer Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Referral-Repair,Repair,1/9/2020,4:00 PM,1,2020,RESOL,Y,7/2/2020,7.0,2020.0,175.0,"1012 W 61st Ter64113
(35.797519, -103.890579)",Jackson,35.797519,-103.890579,282483,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003995
3652,2019203778,320 E 68th Ter,Armour Hills,H,64113.0,Metro,6.0,WEB,13543,Storm Water / Sewer,2262,9,779,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,12/14/2019,1:25 PM,12,2019,RESOL,N,12/23/2019,12.0,2019.0,9.0,"320 E 68th Ter64113
(39.005689, -94.584423)",Jackson,39.005689,-94.584423,111615,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019203778
3653,2020017280,9701 State Line Rd,Lea Manor,H,64114.0,South,6.0,WEB,13543,Storm Water / Sewer,2262,10,807,Storm Drain / Catch Basin,Storm Water / Sewer Storm Drain / Catch Basin,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Clogged / Over-Flow,2/4/2020,11:07 AM,2,2020,RESOL,Y,2/14/2020,2.0,2020.0,10.0,"9701 State Line Rd64114
(38.951929, -94.607753)",Jackson,38.951929,-94.607753,152579,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020017280
3654,2020017591,810 W 57th St,Ward Estates,H,64113.0,Metro,4.0,PHONE,30436,Storm Water / Sewer,2262,48,135,Sewer Referral,Storm Water / Sewer Sewer Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Referral-Investigation,Investigation,2/4/2020,4:18 PM,2,2020,RESOL,Y,3/23/2020,3.0,2020.0,48.0,"810 W 57th St64113
(39.024695, -94.598043)",Jackson,39.024695,-94.598043,143055,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020017591
3655,2019190800,202 E 68th Ter,Armour Hills,H,64113.0,Metro,6.0,WEB,13543,Storm Water / Sewer,2262,7,1826,Sewer Odor,Storm Water / Sewer Sewer Odor,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Odor-Outdoor,Outdoor,11/8/2019,2:45 PM,11,2019,RESOL,Y,11/15/2019,11.0,2019.0,7.0,"202 E 68th Ter64113
(39.005288, -94.586578)",Jackson,39.005288,-94.586578,111604,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190800
3656,2020002081,6426 Main St,Morningside,H,64113.0,Metro,6.0,PHONE,30436,Storm Water / Sewer,2262,71,64,Sewer Referral,Storm Water / Sewer Sewer Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Referral-Repair,Repair,1/6/2020,4:01 PM,1,2020,RESOL,Y,3/17/2020,3.0,2020.0,71.0,"6426 Main St64113
(39.010994, -94.588873)",Jackson,39.010994,-94.588873,107200,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020002081
3657,2019190798,6901 Rockhill Rd,Armour Hills,H,64113.0,Metro,6.0,WEB,13543,Storm Water / Sewer,2262,7,1826,Sewer Odor,Storm Water / Sewer Sewer Odor,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Odor-Outdoor,Outdoor,11/8/2019,2:43 PM,11,2019,RESOL,Y,11/15/2019,11.0,2019.0,7.0,"6901 Rockhill Rd64113
(39.002815, -94.585781)",Jackson,39.00281500000001,-94.585781,112094,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190798
3658,2019190795,6831 Grand Ave,Armour Hills,H,64113.0,Metro,6.0,WEB,13543,Storm Water / Sewer,2262,7,1826,Sewer Odor,Storm Water / Sewer Sewer Odor,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Odor-Outdoor,Outdoor,11/8/2019,2:43 PM,11,2019,RESOL,Y,11/15/2019,11.0,2019.0,7.0,"6831 Grand Ave64113
(39.004441, -94.586626)",Jackson,39.004441,-94.586626,111674,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190795
