,total crime,violent crime,property crime,Median income,Median home value,White alone,Black or African American alone,Asian alone,Hispanic or Latino,Total Vacant,Total Renter Occupied,Number of Households,Walk Score,Transit Score,Animals / Pets,Lights / Signals,Trash / Recycling
0,0.6130483689538808,0.7840336134453781,0.5782051282051281,0.2184428649765892,0.1545554627871408,0.6395744680851063,0.2139267767408471,0.12424242424242424,0.12093628088426528,0.252,0.2700247729149463,0.5724137931034483,0.14444444444444446,0.2054794520547945,0.010520778542816828,0.11506849315699005,0.11373721479429193
1,0.5849268841394827,0.8949579831932774,0.5448717948717948,0.06953642384105958,0.05528915422297422,0.056595744680851066,0.2569992821249103,0.030303030303030304,0.3914174252275683,0.484,0.12799339388934763,0.10498084291187743,0.5,0.4794520547945205,0.20651898616935022,0.03995433789533996,0.3484114759107839
2,0.5410573678290215,0.14789915966386558,1.0,0.3013455941283165,0.2704250892705412,0.565531914893617,0.07968413496051688,0.03636363636363636,0.16514954486345904,0.188,0.22791081750619321,0.39080459770114945,0.32222222222222224,0.3561643835616438,0.19313143456500192,0.02789539228919975,0.04467475153880511
3,0.5388076490438696,1.0,0.4551282051282051,0.12065529168599991,0.0509942463645278,0.03404255319148936,0.5147164393395549,0.012121212121212121,0.04161248374512354,0.5,0.16184971098265896,0.13333333333333336,0.5333333333333333,0.5890410958904109,0.27755941573236415,0.02739726028369301,0.40717371093813637
4,0.53318335208099,0.32689075630252107,0.6333333333333333,0.13055215759058503,0.019211506004321297,0.012340425531914893,0.4680545585068198,0.0,0.0,0.17200000000000001,0.23038810900082576,0.12107279693486589,0.04444444444444444,0.4246575342465753,0.014308258816337144,0.019178082192831677,0.1656176239208006
5,0.5298087739032622,0.7218487394957983,0.5192307692307693,0.10234846247943645,0.0745903793641763,0.16085106382978723,0.22254127781765973,0.04242424242424243,0.0494148244473342,0.4,0.21552436003303055,0.1777777777777778,0.31111111111111117,0.2876712328767123,0.04274066281934381,0.02684931506996435,0.31563275435305865
6,0.5275590551181103,0.3605042016806723,0.635897435897436,0.10638735394609185,0.04250259393857511,0.023829787234042554,0.587221823402728,0.00909090909090909,0.11443433029908973,0.404,0.1568951279933939,0.1731800766283525,0.24444444444444444,0.4931506849315068,0.07623252645409662,0.040487062404958196,0.18778185026219424
7,0.5230596175478066,0.42352941176470593,0.5294871794871795,0.17569705150377524,0.08343985281839474,0.14595744680851064,0.646805455850682,0.0,0.2093628088426528,0.22,0.2436003303055326,0.31800766283524906,0.33333333333333337,0.3972602739726027,0.02266013839020168,0.04794520548207919,0.06441778127753134
8,0.5219347581552307,0.5092436974789916,0.5653846153846154,0.11307841565782258,0.11304716798905637,0.029787234042553193,0.36252692031586503,0.01818181818181818,0.1482444733420026,0.292,0.20891824938067713,0.1586206896551724,0.5777777777777777,0.684931506849315,0.27682798527471414,0.026369863015143557,0.17769170252029054
9,0.5174353205849269,0.7142857142857143,0.5038461538461538,0.27627388535031844,0.3995678704160118,0.35404255319148936,0.02871500358937545,0.08181818181818182,0.10143042912873862,0.488,0.38810900082576383,0.32796934865900385,0.9111111111111111,0.6027397260273972,0.015029683634849921,0.042617960424253046,0.0431487846277163
10,0.5140607424071991,0.32773109243697485,0.6564102564102564,0.2071750959632176,0.09402143337404119,0.2795744680851064,0.1363962670495334,0.02727272727272727,0.07672301690507152,0.216,0.07679603633360858,0.1632183908045977,0.12222222222222223,0.3698630136986301,0.04963062920015975,0.08150684931953463,0.19780678939670243
11,0.5106861642294713,0.8361344537815126,0.46153846153846156,0.11269350824650946,0.02892228317259534,0.13148936170212766,0.0839913854989232,0.0,0.9804941482444733,0.304,0.16597853014037983,0.1731800766283525,0.488888888888889,0.4657534246575342,0.19342046696899828,0.012785388134947142,0.3519079465008595
12,0.5005624296962881,0.8588235294117648,0.44230769230769235,0.08890306660480025,0.050982635652696166,0.030212765957446812,0.30437903804737976,0.015151515151515152,0.010403120936280884,0.336,0.11478117258464078,0.039846743295019166,0.38888888888888895,0.5342465753424657,0.3273580707031701,0.01598173515430037,0.3580982354072129
13,0.4938132733408324,0.37647058823529417,0.5358974358974359,0.08418399628801619,0.026431257725081564,0.022127659574468085,0.4860014357501795,0.0,0.08192457737321196,0.296,0.18579686209744012,0.12720306513409962,0.41111111111111115,0.5616438356164384,0.17086871578552934,0.00479452054820792,0.17994101962492542
14,0.49156355455568057,0.47647058823529415,0.37820512820512825,0.0841681781752225,0.09088126358321344,0.29659574468085104,0.7681263460157933,0.11212121212121212,0.2093628088426528,0.656,0.639141205615194,0.5793103448275863,0.01111111111111111,0.3835616438356164,0.32614413466951,0.019178082192831677,0.05035405193375184
15,0.48593925759280093,0.3092436974789916,0.617948717948718,0.13277723879023073,0.04821717519825291,0.09872340425531914,0.11557788944723618,0.12424242424242424,0.5734720416124838,0.276,0.12386457473162675,0.10268199233716477,0.5,0.4246575342465753,0.09062216059394726,0.054047322539947804,0.19012759553362668
